Timestamp,Capacity,Occupancy
2016-12-08 15:26:00,485,321
2016-12-08 15:26:00,387,396
2016-12-08 15:26:00,2937,1308
2016-12-08 15:59:00,387,376
2016-12-08 15:59:00,470,363
2016-12-08 15:59:00,2803,590
2016-12-08 15:59:00,687,623
2016-12-08 15:59:00,3103,1129
2016-12-08 15:59:00,2009,1409
2016-12-08 15:59:00,1200,668
2016-12-08 15:59:00,1322,786
2016-12-08 15:59:00,485,292
2016-12-08 15:59:00,690,545
2016-12-08 15:59:00,3883,2882
2016-12-08 15:59:00,577,138
2016-12-08 15:59:00,1920,1268
2016-12-08 15:59:00,2937,1213
2016-12-08 16:32:00,2937,1128
2016-12-08 16:32:00,3103,1074
2016-12-08 16:32:00,690,482
2016-12-08 16:32:00,1200,586
2016-12-08 16:32:00,470,321
2016-12-08 16:32:00,687,591
2016-12-08 16:32:00,485,277
2016-12-08 16:32:00,2803,575
2016-12-08 16:32:00,1920,1102
2016-12-08 16:32:00,1322,741
2016-12-08 16:32:00,387,369
2016-12-08 16:32:00,577,105
2016-12-08 16:32:00,3883,2581
2016-12-08 16:32:00,2009,1332
2016-12-09 08:02:00,687,384
2016-12-09 08:02:00,470,149
2016-12-09 08:02:00,387,159
2016-12-09 08:02:00,3883,1419
2016-12-09 08:02:00,2937,610
2016-12-09 08:02:00,2803,371
2016-12-09 08:02:00,3103,841
2016-12-09 08:02:00,1200,259
2016-12-09 08:02:00,577,12
2016-12-09 08:02:00,1322,432
2016-12-09 08:02:00,1920,636
2016-12-09 08:02:00,690,206
2016-12-09 08:02:00,485,245
2016-12-09 08:02:00,2009,816
2016-12-09 08:29:00,3103,880
2016-12-09 08:29:00,1322,466
2016-12-09 08:29:00,3883,1750
2016-12-09 08:29:00,485,255
2016-12-09 08:29:00,687,413
2016-12-09 08:29:00,470,219
2016-12-09 08:29:00,1920,767
2016-12-09 08:29:00,1200,328
2016-12-09 08:29:00,2009,879
2016-12-09 08:29:00,2803,392
2016-12-09 08:29:00,690,298
2016-12-09 08:29:00,577,19
2016-12-09 08:29:00,387,180
2016-12-09 08:29:00,2937,733
2016-12-09 08:55:00,2937,861
2016-12-09 08:55:00,387,215
2016-12-09 08:55:00,2009,959
2016-12-09 08:55:00,485,258
2016-12-09 08:55:00,3103,920
2016-12-09 08:55:00,1322,509
2016-12-09 08:55:00,687,450
2016-12-09 08:55:00,470,269
2016-12-09 08:55:00,1200,427
2016-12-09 08:55:00,1920,923
2016-12-09 08:55:00,2803,427
2016-12-09 08:55:00,577,27
2016-12-09 08:55:00,690,388
2016-12-09 08:55:00,3883,2133
2016-12-09 09:29:00,690,437
2016-12-09 09:29:00,485,267
2016-12-09 09:29:00,1322,564
2016-12-09 09:29:00,687,496
2016-12-09 09:29:00,1920,1108
2016-12-09 09:29:00,2803,466
2016-12-09 09:29:00,3883,2520
2016-12-09 09:29:00,577,58
2016-12-09 09:29:00,1200,548
2016-12-09 09:29:00,387,254
2016-12-09 09:29:00,2009,1060
2016-12-09 09:29:00,470,300
2016-12-09 09:29:00,2937,958
2016-12-09 09:29:00,3103,975
2016-12-09 09:55:00,3103,1004
2016-12-09 09:55:00,2803,505
2016-12-09 09:55:00,577,89
2016-12-09 09:55:00,1920,1231
2016-12-09 09:55:00,1200,639
2016-12-09 09:55:00,687,517
2016-12-09 09:55:00,470,326
2016-12-09 09:55:00,3883,2762
2016-12-09 09:55:00,690,473
2016-12-09 09:55:00,1322,619
2016-12-09 09:55:00,485,275
2016-12-09 09:55:00,387,293
2016-12-09 09:55:00,2937,1038
2016-12-09 09:55:00,2009,1136
2016-12-09 10:29:00,577,133
2016-12-09 10:29:00,1322,675
2016-12-09 10:29:00,2937,1103
2016-12-09 10:29:00,387,333
2016-12-09 10:29:00,3103,1043
2016-12-09 10:29:00,687,556
2016-12-09 10:29:00,3883,2898
2016-12-09 10:29:00,2009,1231
2016-12-09 10:29:00,470,342
2016-12-09 10:29:00,2803,545
2016-12-09 10:29:00,485,275
2016-12-09 10:29:00,1920,1297
2016-12-09 10:29:00,690,495
2016-12-09 10:29:00,1200,686
2016-12-09 10:56:00,3883,2962
2016-12-09 10:56:00,3103,1068
2016-12-09 10:56:00,577,161
2016-12-09 10:56:00,470,360
2016-12-09 10:56:00,690,516
2016-12-09 10:56:00,2937,1149
2016-12-09 10:56:00,1920,1339
2016-12-09 10:56:00,687,581
2016-12-09 10:56:00,1322,717
2016-12-09 10:56:00,387,358
2016-12-09 10:56:00,2009,1298
2016-12-09 10:56:00,1200,722
2016-12-09 10:56:00,485,275
2016-12-09 10:56:00,2803,570
2016-12-09 11:29:00,2803,602
2016-12-09 11:29:00,1920,1371
2016-12-09 11:29:00,1322,772
2016-12-09 11:29:00,387,390
2016-12-09 11:29:00,3883,3008
2016-12-09 11:29:00,3103,1093
2016-12-09 11:29:00,2937,1194
2016-12-09 11:29:00,485,275
2016-12-09 11:29:00,687,606
2016-12-09 11:29:00,577,190
2016-12-09 11:29:00,1200,744
2016-12-09 11:29:00,690,529
2016-12-09 11:29:00,470,371
2016-12-09 11:29:00,2009,1378
2016-12-09 11:56:00,2009,1429
2016-12-09 11:56:00,690,540
2016-12-09 11:56:00,2937,1213
2016-12-09 11:56:00,1322,796
2016-12-09 11:56:00,687,633
2016-12-09 11:56:00,3883,3046
2016-12-09 11:56:00,3103,1119
2016-12-09 11:56:00,387,399
2016-12-09 11:56:00,470,378
2016-12-09 11:56:00,485,274
2016-12-09 11:56:00,2803,611
2016-12-09 11:56:00,577,205
2016-12-09 11:56:00,1200,775
2016-12-09 11:56:00,1920,1403
2016-12-09 12:29:00,3883,3078
2016-12-09 12:29:00,2937,1217
2016-12-09 12:29:00,2803,611
2016-12-09 12:29:00,485,276
2016-12-09 12:29:00,387,399
2016-12-09 12:29:00,690,542
2016-12-09 12:29:00,2009,1509
2016-12-09 12:29:00,1322,822
2016-12-09 12:29:00,1920,1421
2016-12-09 12:29:00,3103,1175
2016-12-09 12:29:00,1200,789
2016-12-09 12:29:00,577,203
2016-12-09 12:29:00,687,687
2016-12-09 12:29:00,470,381
2016-12-09 13:02:00,1200,786
2016-12-09 13:02:00,485,284
2016-12-09 13:02:00,387,402
2016-12-09 13:02:00,470,380
2016-12-09 13:02:00,2009,1475
2016-12-09 13:02:00,3883,3070
2016-12-09 13:02:00,2937,1228
2016-12-09 13:02:00,577,210
2016-12-09 13:02:00,3103,1129
2016-12-09 13:02:00,2803,614
2016-12-09 13:02:00,690,542
2016-12-09 13:02:00,1322,842
2016-12-09 13:02:00,687,633
2016-12-09 13:02:00,1920,1418
2016-12-09 13:29:00,3883,3011
2016-12-09 13:29:00,2937,1224
2016-12-09 13:29:00,1322,859
2016-12-09 13:29:00,687,646
2016-12-09 13:29:00,690,535
2016-12-09 13:29:00,3103,1145
2016-12-09 13:29:00,1920,1395
2016-12-09 13:29:00,2009,1505
2016-12-09 13:29:00,470,378
2016-12-09 13:29:00,577,209
2016-12-09 13:29:00,2803,614
2016-12-09 13:29:00,485,287
2016-12-09 13:29:00,387,402
2016-12-09 13:29:00,1200,772
2016-12-09 14:02:00,3103,1112
2016-12-09 14:02:00,687,622
2016-12-09 14:02:00,2937,1208
2016-12-09 14:02:00,1920,1387
2016-12-09 14:02:00,2009,1460
2016-12-09 14:02:00,387,401
2016-12-09 14:02:00,1200,763
2016-12-09 14:02:00,3883,2973
2016-12-09 14:02:00,470,370
2016-12-09 14:02:00,485,278
2016-12-09 14:02:00,2803,613
2016-12-09 14:02:00,690,529
2016-12-09 14:02:00,577,217
2016-12-09 14:02:00,1322,838
2016-12-09 14:29:00,577,217
2016-12-09 14:29:00,690,512
2016-12-09 14:29:00,470,359
2016-12-09 14:29:00,1200,740
2016-12-09 14:29:00,1920,1343
2016-12-09 14:29:00,2803,612
2016-12-09 14:29:00,687,598
2016-12-09 14:29:00,3103,1075
2016-12-09 14:29:00,2009,1407
2016-12-09 14:29:00,1322,809
2016-12-09 14:29:00,3883,2903
2016-12-09 14:29:00,485,265
2016-12-09 14:29:00,2937,1177
2016-12-09 14:29:00,387,400
2016-12-09 14:56:00,1200,710
2016-12-09 14:56:00,1920,1297
2016-12-09 14:56:00,690,507
2016-12-09 14:56:00,3883,2812
2016-12-09 14:56:00,470,358
2016-12-09 14:56:00,3103,1053
2016-12-09 14:56:00,577,200
2016-12-09 14:56:00,2009,1372
2016-12-09 14:56:00,687,580
2016-12-09 14:56:00,485,261
2016-12-09 14:56:00,2937,1165
2016-12-09 14:56:00,1322,792
2016-12-09 14:56:00,387,397
2016-12-09 14:56:00,2803,609
2016-12-09 15:29:00,485,249
2016-12-09 15:29:00,387,386
2016-12-09 15:29:00,1322,741
2016-12-09 15:29:00,470,349
2016-12-09 15:29:00,3103,1026
2016-12-09 15:29:00,690,491
2016-12-09 15:29:00,687,565
2016-12-09 15:29:00,577,162
2016-12-09 15:29:00,2009,1306
2016-12-09 15:29:00,1200,664
2016-12-09 15:29:00,2803,598
2016-12-09 15:29:00,1920,1218
2016-12-09 15:29:00,2937,1126
2016-12-09 15:29:00,3883,2657
2016-12-09 16:02:00,2803,587
2016-12-09 16:02:00,687,541
2016-12-09 16:02:00,1322,704
2016-12-09 16:02:00,1200,646
2016-12-09 16:02:00,3103,998
2016-12-09 16:02:00,1920,1150
2016-12-09 16:02:00,387,375
2016-12-09 16:02:00,690,447
2016-12-09 16:02:00,2937,1067
2016-12-09 16:02:00,3883,2442
2016-12-09 16:02:00,485,245
2016-12-09 16:02:00,470,314
2016-12-09 16:02:00,2009,1245
2016-12-09 16:02:00,577,157
2016-12-09 16:29:00,687,513
2016-12-09 16:29:00,2803,577
2016-12-09 16:29:00,1200,570
2016-12-09 16:29:00,3883,2204
2016-12-09 16:29:00,470,289
2016-12-09 16:29:00,690,410
2016-12-09 16:29:00,485,231
2016-12-09 16:29:00,3103,956
2016-12-09 16:29:00,2009,1183
2016-12-09 16:29:00,1920,1018
2016-12-09 16:29:00,577,136
2016-12-09 16:29:00,2937,1006
2016-12-09 16:29:00,387,365
2016-12-09 16:29:00,1322,670
2016-12-10 07:45:00,485,212
2016-12-10 07:59:00,2803,366
2016-12-10 07:59:00,3103,756
2016-12-10 07:59:00,690,85
2016-12-10 07:59:00,577,7
2016-12-10 07:59:00,387,154
2016-12-10 07:59:00,1200,133
2016-12-10 07:59:00,687,332
2016-12-10 07:59:00,470,62
2016-12-10 07:59:00,1920,320
2016-12-10 07:59:00,2937,451
2016-12-10 07:59:00,2009,723
2016-12-10 07:59:00,3883,776
2016-12-10 07:59:00,1322,391
2016-12-10 08:12:00,485,212
2016-12-10 08:29:00,2803,382
2016-12-10 08:29:00,3103,765
2016-12-10 08:29:00,1322,410
2016-12-10 08:29:00,3883,832
2016-12-10 08:29:00,2009,752
2016-12-10 08:29:00,687,342
2016-12-10 08:29:00,1200,153
2016-12-10 08:29:00,470,64
2016-12-10 08:29:00,2937,468
2016-12-10 08:29:00,387,170
2016-12-10 08:29:00,690,87
2016-12-10 08:29:00,1920,351
2016-12-10 08:29:00,577,14
2016-12-10 09:02:00,2937,528
2016-12-10 09:02:00,485,215
2016-12-10 09:02:00,2009,829
2016-12-10 09:02:00,2803,433
2016-12-10 09:02:00,577,45
2016-12-10 09:02:00,690,92
2016-12-10 09:02:00,1200,185
2016-12-10 09:02:00,387,221
2016-12-10 09:02:00,1322,475
2016-12-10 09:02:00,470,65
2016-12-10 09:02:00,3883,923
2016-12-10 09:02:00,687,354
2016-12-10 09:02:00,1920,407
2016-12-10 09:02:00,3103,781
2016-12-10 09:29:00,3103,794
2016-12-10 09:29:00,690,91
2016-12-10 09:29:00,577,84
2016-12-10 09:29:00,1200,227
2016-12-10 09:29:00,687,369
2016-12-10 09:29:00,387,252
2016-12-10 09:29:00,485,213
2016-12-10 09:29:00,1322,520
2016-12-10 09:29:00,2009,889
2016-12-10 09:29:00,2937,556
2016-12-10 09:29:00,1920,473
2016-12-10 09:29:00,470,64
2016-12-10 09:29:00,3883,1026
2016-12-10 09:29:00,2803,464
2016-12-10 09:55:00,3103,813
2016-12-10 09:55:00,485,215
2016-12-10 09:55:00,1920,546
2016-12-10 09:55:00,470,69
2016-12-10 09:55:00,1322,590
2016-12-10 09:55:00,3883,1161
2016-12-10 09:55:00,690,96
2016-12-10 09:55:00,577,124
2016-12-10 09:55:00,2803,516
2016-12-10 09:55:00,1200,273
2016-12-10 09:55:00,687,386
2016-12-10 09:55:00,2937,615
2016-12-10 09:55:00,387,304
2016-12-10 09:55:00,2009,976
2016-12-10 10:29:00,3103,825
2016-12-10 10:29:00,485,215
2016-12-10 10:29:00,687,398
2016-12-10 10:29:00,2009,1045
2016-12-10 10:29:00,577,165
2016-12-10 10:29:00,470,72
2016-12-10 10:29:00,1200,327
2016-12-10 10:29:00,2937,658
2016-12-10 10:29:00,1322,647
2016-12-10 10:29:00,690,98
2016-12-10 10:29:00,3883,1325
2016-12-10 10:29:00,387,345
2016-12-10 10:29:00,2803,557
2016-12-10 10:29:00,1920,643
2016-12-10 11:02:00,1322,708
2016-12-10 11:02:00,1920,722
2016-12-10 11:02:00,1200,375
2016-12-10 11:02:00,2009,1128
2016-12-10 11:02:00,2937,706
2016-12-10 11:02:00,3883,1454
2016-12-10 11:02:00,485,213
2016-12-10 11:02:00,687,420
2016-12-10 11:02:00,3103,845
2016-12-10 11:02:00,470,78
2016-12-10 11:02:00,577,201
2016-12-10 11:02:00,690,103
2016-12-10 11:02:00,387,390
2016-12-10 11:02:00,2803,602
2016-12-10 11:29:00,2937,736
2016-12-10 11:29:00,3883,1577
2016-12-10 11:29:00,1200,427
2016-12-10 11:29:00,470,93
2016-12-10 11:29:00,2009,1185
2016-12-10 11:29:00,3103,875
2016-12-10 11:29:00,387,398
2016-12-10 11:29:00,1920,809
2016-12-10 11:29:00,577,244
2016-12-10 11:29:00,485,223
2016-12-10 11:29:00,2803,610
2016-12-10 11:29:00,1322,745
2016-12-10 11:29:00,687,440
2016-12-10 11:29:00,690,115
2016-12-10 12:02:00,1920,882
2016-12-10 12:02:00,2937,772
2016-12-10 12:02:00,3883,1698
2016-12-10 12:02:00,470,109
2016-12-10 12:02:00,1200,465
2016-12-10 12:02:00,687,467
2016-12-10 12:02:00,2803,615
2016-12-10 12:02:00,2009,1261
2016-12-10 12:02:00,690,128
2016-12-10 12:02:00,3103,920
2016-12-10 12:02:00,577,294
2016-12-10 12:02:00,1322,794
2016-12-10 12:02:00,485,241
2016-12-10 12:02:00,387,403
2016-12-10 12:29:00,470,109
2016-12-10 12:29:00,577,344
2016-12-10 12:29:00,2803,614
2016-12-10 12:29:00,2009,1319
2016-12-10 12:29:00,2937,802
2016-12-10 12:29:00,1200,510
2016-12-10 12:29:00,687,484
2016-12-10 12:29:00,3103,965
2016-12-10 12:29:00,387,402
2016-12-10 12:29:00,485,269
2016-12-10 12:29:00,1322,835
2016-12-10 12:29:00,690,131
2016-12-10 12:29:00,1920,970
2016-12-10 12:29:00,3883,1803
2016-12-10 12:55:00,2937,832
2016-12-10 12:55:00,1200,564
2016-12-10 12:55:00,387,403
2016-12-10 12:55:00,2803,615
2016-12-10 12:55:00,687,518
2016-12-10 12:55:00,3883,1906
2016-12-10 12:55:00,1322,866
2016-12-10 12:55:00,690,135
2016-12-10 12:55:00,485,294
2016-12-10 12:55:00,3103,1024
2016-12-10 12:55:00,470,114
2016-12-10 12:55:00,2009,1384
2016-12-10 12:55:00,577,383
2016-12-10 12:55:00,1920,1029
2016-12-10 13:29:00,2803,614
2016-12-10 13:29:00,1322,913
2016-12-10 13:29:00,387,402
2016-12-10 13:29:00,687,549
2016-12-10 13:29:00,485,329
2016-12-10 13:29:00,1920,1092
2016-12-10 13:29:00,690,151
2016-12-10 13:29:00,577,408
2016-12-10 13:29:00,470,132
2016-12-10 13:29:00,3103,1090
2016-12-10 13:29:00,2937,882
2016-12-10 13:29:00,2009,1462
2016-12-10 13:29:00,3883,2008
2016-12-10 13:29:00,1200,600
2016-12-10 13:56:00,470,145
2016-12-10 13:56:00,577,455
2016-12-10 13:56:00,2937,917
2016-12-10 13:56:00,687,583
2016-12-10 13:56:00,387,402
2016-12-10 13:56:00,3103,1145
2016-12-10 13:56:00,485,350
2016-12-10 13:56:00,1920,1128
2016-12-10 13:56:00,2803,614
2016-12-10 13:56:00,1200,631
2016-12-10 13:56:00,1322,941
2016-12-10 13:56:00,690,165
2016-12-10 13:56:00,2009,1524
2016-12-10 13:56:00,3883,2039
2016-12-10 14:22:00,1200,647
2016-12-10 14:22:00,485,365
2016-12-10 14:25:00,690,170
2016-12-10 14:25:00,1322,967
2016-12-10 14:25:00,577,467
2016-12-10 14:25:00,687,557
2016-12-10 14:25:00,3103,1137
2016-12-10 14:25:00,2937,939
2016-12-10 14:25:00,2009,1524
2016-12-10 14:25:00,1920,1149
2016-12-10 14:25:00,2803,613
2016-12-10 14:25:00,3883,2068
2016-12-10 14:25:00,387,401
2016-12-10 14:25:00,470,147
2016-12-10 14:59:00,1200,668
2016-12-10 14:59:00,485,367
2016-12-10 15:02:00,687,585
2016-12-10 15:02:00,2803,614
2016-12-10 15:02:00,3883,2074
2016-12-10 15:02:00,1322,970
2016-12-10 15:02:00,2009,1555
2016-12-10 15:02:00,690,188
2016-12-10 15:02:00,577,476
2016-12-10 15:02:00,1920,1153
2016-12-10 15:02:00,470,163
2016-12-10 15:02:00,3103,1162
2016-12-10 15:02:00,2937,955
2016-12-10 15:02:00,387,402
2016-12-10 15:25:00,690,206
2016-12-10 15:25:00,3103,1196
2016-12-10 15:25:00,485,367
2016-12-10 15:25:00,387,401
2016-12-10 15:25:00,577,458
2016-12-10 15:25:00,687,617
2016-12-10 15:25:00,2803,613
2016-12-10 15:25:00,2009,1586
2016-12-10 15:25:00,1322,969
2016-12-10 15:25:00,1200,662
2016-12-10 15:25:00,470,178
2016-12-10 15:25:00,1920,1151
2016-12-10 15:25:00,3883,2056
2016-12-10 15:25:00,2937,974
2016-12-10 15:59:00,485,364
2016-12-10 15:59:00,687,626
2016-12-10 15:59:00,1200,668
2016-12-10 15:59:00,2803,613
2016-12-10 15:59:00,470,176
2016-12-10 15:59:00,577,453
2016-12-10 15:59:00,1920,1124
2016-12-10 15:59:00,690,210
2016-12-10 15:59:00,3883,1978
2016-12-10 15:59:00,2009,1587
2016-12-10 15:59:00,387,401
2016-12-10 15:59:00,3103,1202
2016-12-10 15:59:00,1322,961
2016-12-10 15:59:00,2937,975
2016-12-10 16:25:00,387,403
2016-12-10 16:25:00,687,607
2016-12-10 16:25:00,1200,632
2016-12-10 16:25:00,2803,615
2016-12-10 16:25:00,1322,935
2016-12-10 16:25:00,470,182
2016-12-10 16:25:00,577,420
2016-12-10 16:25:00,1920,1051
2016-12-10 16:25:00,690,221
2016-12-10 16:25:00,485,344
2016-12-10 16:25:00,2009,1542
2016-12-10 16:25:00,3883,1865
2016-12-10 16:25:00,3103,1163
2016-12-10 16:25:00,2937,968
2016-12-11 08:02:00,1920,305
2016-12-11 08:02:00,387,124
2016-12-11 08:02:00,2803,336
2016-12-11 08:02:00,2009,732
2016-12-11 08:02:00,470,50
2016-12-11 08:02:00,1322,370
2016-12-11 08:02:00,577,3
2016-12-11 08:02:00,2937,440
2016-12-11 08:02:00,687,362
2016-12-11 08:02:00,485,225
2016-12-11 08:02:00,690,91
2016-12-11 08:02:00,3883,768
2016-12-11 08:02:00,3103,799
2016-12-11 08:02:00,1200,135
2016-12-11 08:02:00,1200,135
2016-12-11 08:15:00,485,227
2016-12-11 08:19:00,1920,304
2016-12-11 08:25:00,577,2
2016-12-11 08:25:00,2009,730
2016-12-11 08:25:00,2937,441
2016-12-11 08:25:00,3103,799
2016-12-11 08:25:00,3883,773
2016-12-11 08:25:00,387,123
2016-12-11 08:25:00,690,91
2016-12-11 08:25:00,2803,335
2016-12-11 08:25:00,687,360
2016-12-11 08:25:00,470,52
2016-12-11 08:25:00,1322,370
2016-12-11 08:59:00,470,51
2016-12-11 08:59:00,577,3
2016-12-11 08:59:00,387,134
2016-12-11 08:59:00,485,229
2016-12-11 08:59:00,690,88
2016-12-11 08:59:00,2803,346
2016-12-11 08:59:00,3103,799
2016-12-11 08:59:00,687,358
2016-12-11 08:59:00,1322,383
2016-12-11 08:59:00,2937,452
2016-12-11 08:59:00,2009,741
2016-12-11 08:59:00,1920,317
2016-12-11 08:59:00,3883,787
2016-12-11 08:59:00,1200,142
2016-12-11 09:26:00,2009,762
2016-12-11 09:26:00,2803,363
2016-12-11 09:26:00,485,230
2016-12-11 09:26:00,470,53
2016-12-11 09:26:00,1200,170
2016-12-11 09:26:00,3883,815
2016-12-11 09:26:00,3103,800
2016-12-11 09:26:00,687,358
2016-12-11 09:26:00,2937,471
2016-12-11 09:26:00,577,5
2016-12-11 09:26:00,1920,347
2016-12-11 09:26:00,387,151
2016-12-11 09:26:00,1322,404
2016-12-11 09:26:00,690,90
2016-12-11 09:59:00,2937,523
2016-12-11 09:59:00,1920,401
2016-12-11 09:59:00,2803,420
2016-12-11 09:59:00,2009,823
2016-12-11 09:59:00,485,227
2016-12-11 09:59:00,690,89
2016-12-11 09:59:00,1322,465
2016-12-11 09:59:00,387,208
2016-12-11 09:59:00,470,55
2016-12-11 09:59:00,577,11
2016-12-11 09:59:00,687,358
2016-12-11 09:59:00,3103,797
2016-12-11 09:59:00,3883,896
2016-12-11 09:59:00,1200,202
2016-12-11 10:25:00,690,96
2016-12-11 10:25:00,3883,992
2016-12-11 10:25:00,387,267
2016-12-11 10:25:00,2009,893
2016-12-11 10:25:00,577,35
2016-12-11 10:25:00,3103,792
2016-12-11 10:25:00,2937,590
2016-12-11 10:25:00,1200,214
2016-12-11 10:25:00,1920,433
2016-12-11 10:25:00,470,63
2016-12-11 10:25:00,2803,479
2016-12-11 10:25:00,1322,540
2016-12-11 10:25:00,485,227
2016-12-11 10:25:00,687,353
2016-12-11 10:59:00,470,68
2016-12-11 10:59:00,690,101
2016-12-11 10:59:00,3883,1174
2016-12-11 10:59:00,2009,1055
2016-12-11 10:59:00,485,225
2016-12-11 10:59:00,577,82
2016-12-11 10:59:00,1322,675
2016-12-11 10:59:00,387,371
2016-12-11 10:59:00,1200,241
2016-12-11 10:59:00,1920,510
2016-12-11 10:59:00,2803,583
2016-12-11 10:59:00,3103,817
2016-12-11 10:59:00,2937,700
2016-12-11 10:59:00,687,380
2016-12-11 11:26:00,1920,618
2016-12-11 11:26:00,387,402
2016-12-11 11:26:00,2009,1190
2016-12-11 11:26:00,687,409
2016-12-11 11:26:00,577,117
2016-12-11 11:26:00,3103,866
2016-12-11 11:26:00,470,82
2016-12-11 11:26:00,690,116
2016-12-11 11:26:00,3883,1357
2016-12-11 11:26:00,485,245
2016-12-11 11:26:00,2937,763
2016-12-11 11:26:00,2803,614
2016-12-11 11:26:00,1200,309
2016-12-11 11:26:00,1322,781
2016-12-11 11:59:00,1322,860
2016-12-11 11:59:00,577,162
2016-12-11 11:59:00,2009,1290
2016-12-11 11:59:00,485,268
2016-12-11 11:59:00,2937,802
2016-12-11 11:59:00,1920,762
2016-12-11 11:59:00,1200,405
2016-12-11 11:59:00,687,430
2016-12-11 11:59:00,470,99
2016-12-11 11:59:00,387,402
2016-12-11 11:59:00,2803,614
2016-12-11 11:59:00,3103,910
2016-12-11 11:59:00,3883,1579
2016-12-11 11:59:00,690,133
2016-12-11 12:32:00,387,403
2016-12-11 12:32:00,2803,615
2016-12-11 12:32:00,2937,822
2016-12-11 12:32:00,485,287
2016-12-11 12:32:00,1322,915
2016-12-11 12:32:00,1200,482
2016-12-11 12:32:00,690,132
2016-12-11 12:32:00,3883,1762
2016-12-11 12:32:00,1920,886
2016-12-11 12:32:00,3103,966
2016-12-11 12:32:00,470,102
2016-12-11 12:32:00,577,204
2016-12-11 12:32:00,2009,1382
2016-12-11 12:32:00,687,467
2016-12-11 13:05:00,1920,987
2016-12-11 13:05:00,1322,955
2016-12-11 13:05:00,2803,614
2016-12-11 13:05:00,3103,989
2016-12-11 13:05:00,2937,826
2016-12-11 13:05:00,470,105
2016-12-11 13:05:00,687,487
2016-12-11 13:05:00,577,257
2016-12-11 13:05:00,690,134
2016-12-11 13:05:00,387,402
2016-12-11 13:05:00,1200,553
2016-12-11 13:05:00,3883,1918
2016-12-11 13:05:00,485,290
2016-12-11 13:05:00,2009,1442
2016-12-11 13:26:00,2009,1500
2016-12-11 13:26:00,1322,981
2016-12-11 13:26:00,577,288
2016-12-11 13:26:00,1920,1034
2016-12-11 13:26:00,1200,581
2016-12-11 13:26:00,2803,613
2016-12-11 13:26:00,687,519
2016-12-11 13:26:00,2937,853
2016-12-11 13:26:00,485,307
2016-12-11 13:26:00,470,115
2016-12-11 13:26:00,3883,1995
2016-12-11 13:26:00,387,401
2016-12-11 13:26:00,690,145
2016-12-11 13:26:00,3103,1038
2016-12-11 13:59:00,1920,1081
2016-12-11 13:59:00,470,131
2016-12-11 13:59:00,1200,624
2016-12-11 13:59:00,387,403
2016-12-11 13:59:00,2009,1589
2016-12-11 13:59:00,690,161
2016-12-11 13:59:00,687,546
2016-12-11 13:59:00,3883,2076
2016-12-11 13:59:00,3103,1093
2016-12-11 13:59:00,2937,900
2016-12-11 13:59:00,485,335
2016-12-11 13:59:00,577,314
2016-12-11 13:59:00,2803,615
2016-12-11 13:59:00,1322,1043
2016-12-11 14:32:00,485,336
2016-12-11 14:32:00,690,186
2016-12-11 14:32:00,1200,675
2016-12-11 14:32:00,1920,1139
2016-12-11 14:32:00,1322,1045
2016-12-11 14:32:00,577,324
2016-12-11 14:32:00,3883,2110
2016-12-11 14:32:00,2009,1617
2016-12-11 14:32:00,2937,924
2016-12-11 14:32:00,687,572
2016-12-11 14:32:00,387,402
2016-12-11 14:32:00,3103,1120
2016-12-11 14:32:00,2803,614
2016-12-11 14:32:00,470,155
2016-12-11 14:59:00,1920,1120
2016-12-11 14:59:00,577,325
2016-12-11 14:59:00,1322,1025
2016-12-11 14:59:00,470,164
2016-12-11 14:59:00,690,193
2016-12-11 14:59:00,687,592
2016-12-11 14:59:00,2937,934
2016-12-11 14:59:00,3103,1141
2016-12-11 14:59:00,2009,1617
2016-12-11 14:59:00,2803,615
2016-12-11 14:59:00,3883,2061
2016-12-11 14:59:00,485,337
2016-12-11 14:59:00,387,403
2016-12-11 14:59:00,1200,675
2016-12-11 15:25:00,1200,643
2016-12-11 15:25:00,2937,933
2016-12-11 15:25:00,3883,1982
2016-12-11 15:25:00,485,329
2016-12-11 15:25:00,687,598
2016-12-11 15:25:00,1920,1068
2016-12-11 15:25:00,387,402
2016-12-11 15:25:00,3103,1139
2016-12-11 15:25:00,577,324
2016-12-11 15:25:00,690,202
2016-12-11 15:25:00,2009,1600
2016-12-11 15:25:00,2803,614
2016-12-11 15:25:00,1322,1002
2016-12-11 15:25:00,470,168
2016-12-11 15:59:00,577,285
2016-12-11 15:59:00,470,153
2016-12-11 15:59:00,1920,943
2016-12-11 15:59:00,2009,1483
2016-12-11 15:59:00,690,186
2016-12-11 15:59:00,2803,608
2016-12-11 15:59:00,3103,1066
2016-12-11 15:59:00,485,299
2016-12-11 15:59:00,387,396
2016-12-11 15:59:00,2937,887
2016-12-11 15:59:00,1200,571
2016-12-11 15:59:00,1322,928
2016-12-11 15:59:00,687,555
2016-12-11 15:59:00,3883,1804
2016-12-11 16:25:00,3883,1614
2016-12-11 16:25:00,577,255
2016-12-11 16:25:00,387,401
2016-12-11 16:25:00,2937,881
2016-12-11 16:25:00,470,166
2016-12-11 16:25:00,3103,1004
2016-12-11 16:25:00,2009,1399
2016-12-11 16:25:00,1920,830
2016-12-11 16:25:00,690,200
2016-12-11 16:25:00,485,280
2016-12-11 16:25:00,687,512
2016-12-11 16:25:00,1322,887
2016-12-11 16:25:00,2803,613
